tahun,nama_provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,status_dalam_keluarga,jumlah
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Suami,5
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,,1005
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Anak,20191
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Cucu,305
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Famili Lain,219
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Istri,9998
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Kepala Keluarga,16101
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Menantu,33
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Mertua,58
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Orang Tua,178
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Suami,6
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,,1321
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Anak,7182
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Cucu,164
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Famili Lain,134
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Istri,3291
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Kepala Keluarga,6030
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Menantu,20
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Mertua,11
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Orang Tua,44
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Suami,7
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,,477
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Anak,10109
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Cucu,323
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Famili Lain,682
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Istri,4510
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Kepala Keluarga,8016
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Menantu,12
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Mertua,8
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Orang Tua,82
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,,98
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Anak,8108
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Cucu,161
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Famili Lain,441
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Istri,3555
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Kepala Keluarga,7255
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Lainnya,3
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Menantu,17
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Mertua,32
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Orang Tua,99
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Suami,5
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,,305
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Anak,6396
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Cucu,202
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Famili Lain,191
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Istri,2853
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Kepala Keluarga,5875
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Menantu,15
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Mertua,14
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Orang Tua,26
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,,333
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Anak,3695
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Cucu,125
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Famili Lain,151
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Istri,1688
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Kepala Keluarga,3261
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Menantu,8
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Mertua,6
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Orang Tua,28
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Suami,2
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,,228
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Anak,8934
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Cucu,233
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Famili Lain,313
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Istri,4061
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Kepala Keluarga,7402
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Menantu,16
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Mertua,19
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Orang Tua,89
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Suami,9
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,,420
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,Anak,3631
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,Cucu,80
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,Famili Lain,120
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,Istri,1607
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,Kepala Keluarga,3310
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,Menantu,14
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,Mertua,5
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,Orang Tua,39
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,,286
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Anak,5332
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Cucu,80
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Famili Lain,55
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Istri,2518
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Kepala Keluarga,4828
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Menantu,2
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Orang Tua,13
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,,348
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,Anak,5356
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,Cucu,141
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,Famili Lain,212
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,Istri,2403
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,Kepala Keluarga,4437
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,Menantu,18
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,Mertua,4
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,Orang Tua,37
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,,188
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,Anak,13311
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,Cucu,177
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,Famili Lain,81
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,Istri,6253
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,Kepala Keluarga,9980
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,Menantu,2
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,Mertua,6
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,Orang Tua,91
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,,524
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,Anak,10734
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,Cucu,281
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,Famili Lain,336
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,Istri,4692
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,Kepala Keluarga,7948
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,Menantu,11
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,Mertua,10
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,Orang Tua,87
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,Suami,6
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,,418
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Anak,14070
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Cucu,264
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Famili Lain,303
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Istri,6091
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Kepala Keluarga,10647
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Menantu,23
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Mertua,27
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Orang Tua,128
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Suami,8
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,,794
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,Anak,10875
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,Cucu,120
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,Famili Lain,95
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,Istri,4878
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,Kepala Keluarga,8569
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,Menantu,5
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,Mertua,9
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,Orang Tua,72
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,,591
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Anak,16183
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Cucu,150
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Famili Lain,127
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Istri,7501
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Kepala Keluarga,12909
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Menantu,3
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Mertua,8
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Orang Tua,77
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Suami,3
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,,576
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,Anak,15479
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,Cucu,494
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,Famili Lain,159
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,Istri,6904
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,Kepala Keluarga,12108
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,Menantu,84
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,Mertua,31
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,Orang Tua,108
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,,977
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Anak,11035
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Cucu,240
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Famili Lain,141
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Istri,5021
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Kepala Keluarga,8840
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Lainnya,2
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Menantu,14
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Mertua,21
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Orang Tua,73
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Suami,3
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,,621
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Anak,11920
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Cucu,300
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Famili Lain,462
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Istri,5336
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Kepala Keluarga,9741
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Menantu,34
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Mertua,32
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Orang Tua,134
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Suami,4
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,,410
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Anak,1544
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Cucu,52
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Famili Lain,108
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Istri,721
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Kepala Keluarga,1535
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Menantu,8
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Mertua,1
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Orang Tua,16
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Suami,3
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,,50
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Anak,7459
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Cucu,207
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Famili Lain,120
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Istri,3363
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Kepala Keluarga,5646
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Menantu,17
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Mertua,17
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Orang Tua,62
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Suami,1
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,,573
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Anak,28981
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Cucu,317
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Famili Lain,862
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Istri,14408
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Kepala Keluarga,21118
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Lainnya,7
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Menantu,19
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Mertua,54
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Orang Tua,164
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Suami,5
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,,267
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Anak,21190
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Cucu,284
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Famili Lain,618
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Istri,10277
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Kepala Keluarga,14827
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Lainnya,1
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Menantu,15
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Mertua,58
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Orang Tua,143
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Suami,3
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,,371
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Anak,20710
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cucu,159
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Famili Lain,447
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Istri,10078
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Kepala Keluarga,14425
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Menantu,15
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Mertua,34
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Orang Tua,99
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Suami,4
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,,574
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Anak,12583
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Cucu,212
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Famili Lain,442
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Istri,6234
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Kepala Keluarga,8962
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Lainnya,5
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Menantu,115
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Mertua,28
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Orang Tua,74
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,,287
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Anak,30493
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Cucu,456
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Famili Lain,753
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Istri,15832
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Kepala Keluarga,24148
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Lainnya,3
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Menantu,61
2019,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Mertua,61
